"LastModified","Created","SizeKB","RelativePath"
"2026-04-09 03:59","2026-04-09","8.7","tmp\pi-mono\packages\pods\docs\kimi-k2.md"
"2026-04-09 03:59","2026-04-09","5.1","tmp\pi-mono\packages\pods\docs\implementation-plan.md"
"2026-04-09 03:59","2026-04-09","10.1","tmp\pi-mono\packages\pods\docs\gpt-oss.md"
"2026-04-09 03:59","2026-04-09","0.1","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\no-frontmatter\SKILL.md"
"2026-04-09 03:59","2026-04-09","37.6","tmp\pi-mono\packages\tui\CHANGELOG.md"
"2026-04-09 03:59","2026-04-09","0","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\root-skill-preferred\SKILL.md"
"2026-04-09 03:59","2026-04-09","0.1","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\missing-description\SKILL.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\unknown-field\SKILL.md"
"2026-04-09 03:59","2026-04-09","0.1","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\root-skill-preferred\nested-child\SKILL.md"
"2026-04-09 03:59","2026-04-09","22.7","tmp\pi-mono\packages\tui\README.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\multiline-description\SKILL.md"
"2026-04-09 03:59","2026-04-09","15.9","tmp\pi-mono\packages\web-ui\README.md"
"2026-04-09 03:59","2026-04-09","7.7","tmp\pi-mono\packages\web-ui\CHANGELOG.md"
"2026-04-09 03:59","2026-04-09","16.6","tmp\pi-mono\packages\coding-agent\docs\compaction.md"
"2026-04-09 03:59","2026-04-09","1.8","tmp\pi-mono\packages\coding-agent\docs\tmux.md"
"2026-04-09 03:59","2026-04-09","7.5","tmp\pi-mono\packages\coding-agent\docs\tree.md"
"2026-04-09 03:59","2026-04-09","18.4","tmp\pi-mono\packages\coding-agent\docs\custom-provider.md"
"2026-04-09 03:59","2026-04-09","3.4","tmp\pi-mono\packages\coding-agent\docs\terminal-setup.md"
"2026-04-09 03:59","2026-04-09","3.1","tmp\pi-mono\packages\coding-agent\docs\termux.md"
"2026-04-09 03:59","2026-04-09","7.7","tmp\pi-mono\packages\coding-agent\docs\themes.md"
"2026-04-09 03:59","2026-04-09","23.6","tmp\pi-mono\packages\coding-agent\README.md"
"2026-04-09 03:59","2026-04-09","279.7","tmp\pi-mono\packages\coding-agent\CHANGELOG.md"
"2026-04-09 03:59","2026-04-09","48.4","tmp\pi-mono\packages\ai\README.md"
"2026-04-09 03:59","2026-04-09","8.9","tmp\pi-mono\packages\coding-agent\examples\extensions\README.md"
"2026-04-09 03:59","2026-04-09","27.2","tmp\pi-mono\packages\coding-agent\docs\tui.md"
"2026-04-09 03:59","2026-04-09","0.4","tmp\pi-mono\packages\coding-agent\docs\windows.md"
"2026-04-09 03:59","2026-04-09","0.9","tmp\pi-mono\packages\coding-agent\examples\README.md"
"2026-04-09 03:59","2026-04-09","12","tmp\pi-mono\packages\coding-agent\docs\models.md"
"2026-04-09 03:59","2026-04-09","7.4","tmp\pi-mono\packages\coding-agent\docs\packages.md"
"2026-04-09 03:59","2026-04-09","1.8","tmp\pi-mono\packages\coding-agent\docs\prompt-templates.md"
"2026-04-09 03:59","2026-04-09","7.2","tmp\pi-mono\packages\coding-agent\docs\keybindings.md"
"2026-04-09 03:59","2026-04-09","1.4","tmp\pi-mono\packages\coding-agent\docs\development.md"
"2026-04-09 03:59","2026-04-09","78.2","tmp\pi-mono\packages\coding-agent\docs\extensions.md"
"2026-04-09 03:59","2026-04-09","3.2","tmp\pi-mono\packages\coding-agent\docs\json.md"
"2026-04-09 03:59","2026-04-09","7.9","tmp\pi-mono\packages\coding-agent\docs\settings.md"
"2026-04-09 03:59","2026-04-09","0.3","tmp\pi-mono\packages\coding-agent\docs\shell-aliases.md"
"2026-04-09 03:59","2026-04-09","6.3","tmp\pi-mono\packages\coding-agent\docs\skills.md"
"2026-04-09 03:59","2026-04-09","14","tmp\pi-mono\packages\coding-agent\docs\session.md"
"2026-04-09 03:59","2026-04-09","6.4","tmp\pi-mono\packages\coding-agent\docs\providers.md"
"2026-04-09 03:59","2026-04-09","33.7","tmp\pi-mono\packages\coding-agent\docs\rpc.md"
"2026-04-09 03:59","2026-04-09","32","tmp\pi-mono\packages\coding-agent\docs\sdk.md"
"2026-04-09 03:59","2026-04-09","61.7","tmp\pi-mono\packages\ai\CHANGELOG.md"
"2026-04-09 03:59","2026-04-09","0.5","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\prompts\implement-and-review.md"
"2026-04-09 03:59","2026-04-09","11.2","tmp\pi-mono\AGENTS.md"
"2026-04-09 03:59","2026-04-09","0.6","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\prompts\implement.md"
"2026-04-09 03:59","2026-04-09","1.6","tmp\pi-mono\CONTRIBUTING.md"
"2026-04-09 03:59","2026-04-09","1.2","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\agents\scout.md"
"2026-04-09 03:59","2026-04-09","0.6","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\agents\worker.md"
"2026-04-09 03:59","2026-04-09","0.5","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\prompts\scout-and-plan.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\invalid-name-chars\SKILL.md"
"2026-04-09 03:59","2026-04-09","0.1","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\invalid-yaml\SKILL.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\long-name\SKILL.md"
"2026-04-09 03:59","2026-04-09","4.7","tmp\pi-mono\packages\coding-agent\examples\sdk\README.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\consecutive-hyphens\SKILL.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\test\fixtures\skills\disable-model-invocation\SKILL.md"
"2026-04-09 03:59","2026-04-09","3.8","tmp\pi-mono\README.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\examples\extensions\dynamic-resources\dynamic.md"
"2026-04-09 03:59","2026-04-09","0.2","tmp\pi-mono\packages\coding-agent\examples\extensions\dynamic-resources\SKILL.md"
"2026-04-09 03:59","2026-04-09","2.2","tmp\pi-mono\.pi\prompts\pr.md"
"2026-04-09 03:59","2026-04-09","1.8","tmp\pi-mono\.pi\prompts\wr.md"
"2026-04-09 03:59","2026-04-09","1.3","tmp\pi-mono\packages\coding-agent\examples\extensions\doom-overlay\README.md"
"2026-04-09 03:59","2026-04-09","13.3","tmp\pi-mono\packages\agent\README.md"
"2026-04-09 03:59","2026-04-09","10.2","tmp\pi-mono\packages\agent\CHANGELOG.md"
"2026-04-09 03:59","2026-04-09","5.7","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\README.md"
"2026-04-09 03:59","2026-04-09","0.9","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\agents\planner.md"
"2026-04-09 03:59","2026-04-09","0.9","tmp\pi-mono\packages\coding-agent\examples\extensions\subagent\agents\reviewer.md"
"2026-04-09 03:59","2026-04-09","1.9","tmp\pi-mono\packages\coding-agent\examples\extensions\plan-mode\README.md"
"2026-04-09 03:59","2026-04-09","1","tmp\pi-mono\.pi\prompts\is.md"
"2026-04-09 03:59","2026-04-09","2.1","tmp\pi-mono\.pi\prompts\cl.md"
"2026-04-08 02:19","2026-04-08","41.4","lab\CCP update\Sovereign_Visual_Research_Engine_TechSpec_V1.md"
"2026-04-08 02:16","2026-04-08","31.6","lab\CCP update\Sovereign_CRAL_Research_Engine_TechSpec_V1.md"
"2026-04-08 01:46","2026-04-07","42.2","docs\architecture\Sovereign_Visual_Research_Engine_TechSpec_V1.md"
"2026-04-08 01:45","2026-04-07","32.5","docs\architecture\Sovereign_CRAL_Research_Engine_TechSpec_V1.md"
"2026-04-08 00:51","2026-04-07","47.4","docs\architecture\FR-VIS-18_Spatial_Composition_Engine_Tech_Spec.md"
"2026-04-07 21:07","2026-03-19","129.8","docs\architecture\PROMPT_Spec_Build.md"
"2026-04-07 20:01","2026-04-07","6.4","lab\CCP update\MCDA_Geometrics_vs_CVE_Principles.md"
"2026-04-07 19:52","2026-04-07","20.2","lab\CCP update\Parametric_Template_Feasibility.md"
"2026-04-07 14:14","2026-04-07","20.8","Open-source editors CanvasKit.md"
"2026-04-07 12:09","2026-04-07","23.1","lab\CCP update\Conscious_Typography_Architecture.md"
"2026-04-07 02:19","2026-04-07","17.6","docs\MCDA_Canva_Clone_vs_Papers.md"
"2026-04-07 00:55","2026-04-07","25","lab\The Harness\I Hated Every Coding Agent, So I Built My Own — Mario Zechner (Pi).md"
"2026-04-07 00:39","2026-04-07","24.6","docs\architecture\Sovereign_Visual_Research_Engine_Architecture_Brief.md"
"2026-04-07 00:06","2026-04-07","17.5","docs\architecture\Sovereign_CRAL_Research_Engine_Architecture_Brief.md"
"2026-04-06 23:08","2026-04-06","14.6","lab\Viral Trend Engine with SEARXNG.md"
"2026-04-06 22:58","2026-04-06","15.6","Building Viral Trends with SearXNG.md"
"2026-04-06 21:39","2026-04-07","6.5","lab\CCP update\SearXNG_Custom_Scaffolding_Engine.md"
"2026-04-06 20:55","2026-04-06","7.8","search results suck right now, use THIS instead.md"
"2026-04-06 19:59","2026-04-07","30","lab\CCP update\MCDA_ERoll_vs_GenSearcher.md"
"2026-04-06 18:25","2026-04-06","49.9","lab\The Harness\Mental Models for Agents.md"
"2026-04-06 18:12","2026-04-06","43.2","lab\The Harness\Pi CEO Agents. Claude 1M Context. Multi-Agent Teams..md"
"2026-04-06 16:42","2026-04-06","38.3","lab\The Harness\One Agent Is NOT ENOUGH_ Agentic Coding BEYOND Claude Code.md"
"2026-04-06 16:38","2026-04-06","461.4","lab\The Harness\My Pi Agent Teams. Claude Code Leak SIGNAL. Harness Engineering.md"
"2026-04-06 16:14","2026-04-06","58.4","Gen-Searcher.md"
"2026-04-06 16:04","2026-04-04","48.8","cmf\docs\CMF_AGENTIC_ARCHITECTURE_PRD.md"
"2026-04-06 15:40","2026-04-06","5.8","skills\cmf\video\animation-studio\SKILL.md"
"2026-04-06 15:27","2026-04-06","0.3","CBCS\.pytest_cache\README.md"
"2026-04-06 13:16","2026-04-05","49.6","cmf\docs\architecture\FR-VID-13_Animation_Studio_Tech_Spec.md"
"2026-04-06 12:58","2026-04-06","54.1","docs\architecture\FR61_Jim_Rohn_Voice_Coach_Engine_Tech_Spec.md"
"2026-04-06 03:25","2026-04-06","23.6","docs\architecture\Jim_Rohn_AI_Voice_Coach_Communication_Framework.md"
"2026-04-05 23:53","2026-04-05","64.6","Persuasive Natural Language Generation .md"
"2026-04-05 23:51","2026-04-05","56.8","lab\Textual Paralanguage and Its Implications for Marketing Communications.md"
"2026-04-05 23:50","2026-04-05","46","lab\The Effect of Euphony in Persuasive Communication.md"
"2026-04-05 23:50","2026-04-05","65.1","lab\VoiceCoach Interactive Evidence-based Training for Voice.md"
"2026-04-05 23:10","2026-04-05","32.1","lab\The Jim Rohn Guides Complete.md"
"2026-04-05 22:45","2026-04-05","34","Jim Rohn Motivation - Take Your Communication Skills to Next Level.md"
"2026-04-05 22:44","2026-04-05","7.3","Ep. 2_ Effective Communication Skills _ Jim Rohn's Lost Seminar_ The Making of a Leader.md"
"2026-04-05 22:40","2026-04-05","10.6","_Give me 13 Minutes, and I'll Improve Your Communication Skills by 88%..._ - Jim Rohn.md"
"2026-04-05 22:36","2026-04-05","35.7","Educate Yourself Daily _ Jim Rohn Daily Motivation.md"
"2026-04-05 22:25","2026-04-05","9.7","lab\The _Philosophical Resonance_ Engine.md"
"2026-04-04 19:51","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_13_Voice_Pedagogy\Units\Unit_10.4_Onboarding_Flow.md"
"2026-04-04 19:47","2026-04-04","4.4","commands\ccp-schedule.md"
"2026-04-04 19:47","2026-04-04","7.1","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Units\Unit_12.1_Docker_Compose_Service_Orchestration.md"
"2026-04-04 19:46","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Units\Unit_12.2_CRON_Scheduling.md"
"2026-04-04 19:46","2026-04-04","7.1","Conscious Architect University\Launch Manual\Chapter_13_Voice_Pedagogy\Units\Unit_10.1_Telegram_Scheduled_Voice_Tracking.md"
"2026-04-04 19:45","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Units\Unit_12.3_GPU_Lifecycle_Manager_Spin_Up_Down.md"
"2026-04-04 19:45","2026-04-04","2.1","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Implementation Plan.md"
"2026-04-04 19:44","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Units\Unit_12.6_Go_Live_Checklist_Launch_Day.md"
"2026-04-04 19:43","2026-04-04","7.2","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Units\Unit_12.4_Monitoring_Alerting.md"
"2026-04-04 19:42","2026-04-04","6.4","Conscious Architect University\Launch Manual\Chapter_15_Coaching_Epistemology\Units\Unit_12.5_Load_Testing.md"
"2026-04-04 19:37","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_14_Content_Machines\Units\Unit_11.5_Backup_Disaster_Recovery.md"
"2026-04-04 19:36","2026-04-04","3.1","Conscious Architect University\Launch Manual\Chapter_14_Content_Machines\Implementation Plan.md"
"2026-04-04 19:36","2026-04-04","6.4","Conscious Architect University\Launch Manual\Chapter_14_Content_Machines\Units\Unit_11.3_Neo4j_Production_Aura_Cypher.md"
"2026-04-04 19:35","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_14_Content_Machines\Units\Unit_11.2_Schema_Design_Migrations.md"
"2026-04-04 19:35","2026-04-04","6.3","Conscious Architect University\Launch Manual\Chapter_14_Content_Machines\Units\Unit_11.4_Receipt_Chain_Provenance_Tracking.md"
"2026-04-04 19:34","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_14_Content_Machines\Units\Unit_11.1_Dual_Database_Architecture.md"
"2026-04-04 19:24","2026-04-04","6.4","Conscious Architect University\Launch Manual\Chapter_13_Voice_Pedagogy\Units\Unit_10.2_Social_Penetration_Theory_Stages.md"
"2026-04-04 19:23","2026-04-04","2.8","Conscious Architect University\Launch Manual\Chapter_13_Voice_Pedagogy\Implementation Plan.md"
"2026-04-04 19:21","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_13_Voice_Pedagogy\Units\Unit_10.3_Stripe_Credits.md"
"2026-04-04 19:15","2026-04-04","7.1","Conscious Architect University\Launch Manual\Chapter_12_Coach_Dashboard\Units\Unit_9.3_Client_Workspace_Content_Delivery.md"
"2026-04-04 19:13","2026-04-04","2.5","Conscious Architect University\Launch Manual\Chapter_12_Coach_Dashboard\Implementation Plan.md"
"2026-04-04 19:09","2026-04-04","6.1","Conscious Architect University\Launch Manual\Chapter_12_Coach_Dashboard\Units\Unit_9.2_Workspace_Provisioning_Coach_Isolation.md"
"2026-04-04 19:06","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_12_Coach_Dashboard\Units\Unit_9.1_AFFiNE_Architecture_CRDT_BlockSuite.md"
"2026-04-04 19:05","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_12_Coach_Dashboard\Units\Unit_9.4_Sync_Engine_Headless_CRDT_Writes.md"
"2026-04-04 19:05","2026-04-04","3","Implementation Plan.md"
"2026-04-04 19:02","2026-04-04","7.4","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.8_The_Dashboard_Project_Management.md"
"2026-04-04 17:03","2026-04-04","6.4","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.9_FastAPI_Backend_Bridge.md"
"2026-04-04 17:02","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.2_Remotion_Player_Zero_Cost_Preview.md"
"2026-04-04 17:02","2026-04-04","6.4","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.6_Export_Engineering.md"
"2026-04-04 17:02","2026-04-04","6.2","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.5_The_AI_Copilot_Pattern.md"
"2026-04-04 17:02","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.7_Inspector_Gate_M_Pre_Edit_Validation.md"
"2026-04-04 16:57","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.4_Beat-Level_Review.md"
"2026-04-04 16:57","2026-04-04","6.3","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.3_Timeline_Architecture.md"
"2026-04-04 16:57","2026-04-04","5.6","Conscious Architect University\Launch Manual\Chapter_11_Video_Editor\Units\Unit_8.1_Manifest_Project_File.md"
"2026-04-04 16:53","2026-04-04","6","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.6_LoRA_Training_Science.md"
"2026-04-04 16:52","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.7_Fingerprinting_and_Surgical_Regen.md"
"2026-04-04 16:51","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.10_The_Constraint_Gate_Network.md"
"2026-04-04 16:51","2026-04-04","7.1","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.8_Remotion_Declarative_Video_Manifests.md"
"2026-04-04 16:44","2026-04-04","6.3","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.7_Fingerprinting_Surgical_Regen.md"
"2026-04-04 16:11","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_09_Agentic_Core\Units\Unit_6.5_Context_Engineering_12D_Premise.md"
"2026-04-04 16:10","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.4_I2V_Physics_Motion_VRAM.md"
"2026-04-04 16:10","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.5_ComfyUI_Architecture.md"
"2026-04-04 16:06","2026-04-04","6.7","Conscious Architect University\Launch Manual\Chapter_09_Agentic_Core\Units\Unit_6.7_Wiring_the_Scheduled_Voice_Tracking.md"
"2026-04-04 16:01","2026-04-04","7","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.3_Diffusion_Model_Theory.md"
"2026-04-04 16:01","2026-04-04","5.8","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.1_The_Pipeline_Commander.md"
"2026-04-04 16:01","2026-04-04","6.6","Conscious Architect University\Launch Manual\Chapter_09_Agentic_Core\Units\Unit_6.6_TTT_Enforcement.md"
"2026-04-04 16:01","2026-04-04","6.2","Conscious Architect University\Launch Manual\Chapter_10_CMF_Pipeline\Units\Unit_7.2_Audio_Physics_Whisper_Demucs.md"
"2026-04-04 15:55","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_09_Agentic_Core\Units\Unit_6.1_The_ReAct_Loop.md"
"2026-04-04 15:54","2026-04-04","6.2","Conscious Architect University\Launch Manual\Chapter_09_Agentic_Core\Units\Unit_6.2_State_Machine_Theory_LangGraph.md"
"2026-04-04 15:54","2026-04-04","7","Conscious Architect University\Launch Manual\Chapter_09_Agent_Core_ARCHIVED\Units\Unit_6.2_State_Machine_Theory_LangGraph.md"
"2026-04-04 15:54","2026-04-04","6.5","Conscious Architect University\Launch Manual\Chapter_09_Agentic_Core\Units\Unit_6.4_The_4-Agent_Pipeline_Partitioning.md"
